1|Halo Kamu|Aku Punya Sesuatu Nih|Scroll ke bawah ya|Kamu SYG Engga Sama Aku? 🤭❤️|SYG|GA|Wewww|Seberapa syg nih?|Uhuuuyy|Makasi udh sayang sama aku |Skrg kamu kngn g?|Y|G|Hemmm|I LV U|Mencintaimu ibarat<br>Goreng ndog<br>Diceplok dadar|Jgn lupa balas ke WA ya!|.
1689323127636|Hay sayang ku kevin😊|||||||||||||||||.
1689322947190|Hai sayang ku 🥰🥰🥰|Aku ada sesuatu untuk ayang|Croll ke bawah ya 💗|Sayang kan sama aku?|||||||Ayang mau kan dengerin aku 😊|Mau banget sayang||Aku mau ayang dengerin aku sebentar saja ...||ayang mengembalikan mood aku yang tidak bagus? Aku mohon. Aku juga mau ayang berusaha me yakin kan aku dan peka terhadap apa yang aku alami,bukan kah setiap hubungan saling menguntungkan satu sama lain. Aku cemburu akan hal apapun baik keluarga, adek2, kakak, orang tua dan lain2, bukan nya gimana yaa.. Tau setiap orang memiliki pemahaman dan cara menerima dengan porsi yang berbeda aku mau ayang berusaha di setiap mood aku berantakan di sana ayang harus tau peran ayang harus gimana dan bagaimana nya, bukan malah chatingan dan responnya apa adanya saja :) sedih aku ayy aku lagi tidak mood akan tetapi ayang seperti itu. Aku mohon yaa sayang kan sama aku :) berubah ya sayang ;))|Jangan lupa yaa pesan akuu 🥰|.
1689324185433|Teruntuk pacar taca|Taca ada sesuatu buat ayang|Croll ke bawah ya 💗|Masih Sayang ga sm taca?|Masih dong|Selalu sayang|Yeayy!!!taca juga sayang banget sm ayang|Sayang ny taca g boleh sedih ya|Iya ga akan sedih yank|Makasih ya udah g sedih karna taca💗💗💗|Ayang mau ga ketemu taca?|Mau ntr malam ya sayang|Mau besok ya sayang|Taca jg pengen banget ketemu ayang|Kita obrolin lagi ya sayang|Banyak hal yang buat taca bahagia pas kenal ayang.<br>Jangan pergi dulu ya 💗💗💗|Tetap sayang taca ya|.
1689325160725||||||||||||||||||.
1689323046287|Hai kamu Danti anjari pertiwi🤍|||||||||Makasih udah sayang sama aku Danti anjari pertiwi🤍🤍|||||I love you Danti anjari pertiwi🤍🤍|||.
1689326209214|||||||||||Sekarang kmu mau gak jadi pacar ku |Mau||Terima kasih cantik ||||.
1689326483713|Hey aku mau jujur early|Jangan bilang siapa siapa y|Aku tu suka sama kamu kalo kamu g suka aku gpp kok🙂|||||||||Mau|Engga gpp kok|Hehe||||.
1689326559988|Hallooo sayanggg 🥰|Maya ada sesuatu nihh 😚||Kakak sayang ngga sama maya? 🤭❤️|||Yeayyyyy!!! Maya juga saaaaaayang banget sama kakak 🥰❤️|||Makasiiii uda sayang sama maya 🙂❤️|Sekarang kakak kangen maya ngga? 🥹❤️|||Hmmm maya jugaaa kangennnnn banget sama kakak 🥹❤️|||Jangan lupa balas yaaaa sayang, love you 😘|.
1689327000735|Hallooo sayanggg 🥰|Maya ada sesuatu nihh 😚||Kakak sayang ngga sama maya? 🤭❤️|||Yeayyyyy!!! Maya juga saaaaaayang banget sama kakak 🥰❤️|||Makasiiii uda sayang sama maya 🙂❤️|Sekarang kakak kangen maya ngga? 🥹❤️|||Hmmm maya jugaaa kangennnnn banget sama kakak 🥹❤️|||Jangan lupa balas yaaaa sayang, love you 😘|.
1689329411870||||||||||||||||||.
1689329459591|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|.
1689083208723||||Kamu suka ga sama aku? |Suka||Yeayy aku juga suka sama kamu|Seberapa suka nih? ||||||||Terakhir deh!! aku dari lama suka sama kamu! Tapi kamu nyaa.... Yaudah ga usah di bahas. ||.
1689332240142|Hayy enggit cantik |||||||||||||||||.
1689310059403|Hellooo taca |Ada yg enak nah|Liat ke bawah ya|Suka jilmek atau nyepong|Jilmek|Nyepong|Yesss aku juga suka jilmek|Seberapa enak nh ||Enak kan jago kan gw |Sekarang mau ga dj ajak ngewe |Ga |Mau |Tpi kan gw lgi mau |Tapi nanti aja deh |Edisi gabut gaes||.
1689332840774||||||||||||||||||.
1689333535644|Haloo ajay...... |||Kmu masih inget aku ga? |Masii lah |Lupa |Hrus inget dong sma aku..... hha😊|Nanti besok aku mau berangkat hehe🙂||Kmu tau ga aku kgn sma kmu haha🙈aku bakal slalu nunggu ini kmu |Kamu masih mau nunggu aku nga? |Pasti lah |Udh ah cape |Hmmmm... Makasih ya klo mau nungguin aku klo pun ngak makasih juga |Thanks ya buat semuanya..... 🥰|Terakhir dehhhh jaga kesehatan ya🤗 selama aku di pondok hehe.... Makasih banget buat semua yg kmu lakuin ☺maaf ini aku suka ngerepotin.... Alay... Gajelas...bikin kmu risi aja... Aku beruntung bisa ketemu sma kmu... Maaf mungkin kmu soal bisa kenal sma aku.... Aku tuh slalu aja bawa soal ya.... Hehe😄|See you next time✨🥀✨|.
1689332437759|Haiii mumutt 🤗😚|||Jawabb dengan jujur yah pertanyaan ini|Oke|Males|Ahahaha 😋😋|Ingat harus jawab jujur yah☺☺|Okeee yukk mulai 😎😎|Pertanyaannya simple aja yah 😅😅😅|Mumutt ada kangen aku ga sekarang?🙄🙄hrus jujur|||Hihih hrus jawab kangen 😋😋 kan tombol satunya ga difungsikan dari awal 😅😅|Apapun itu.. aku selalu rindu ngbrol dgn mu..hehe|Terakhir muttt hihih😅😅<br>Makasihhh yah untuk waktunya...sesibuk apapun dsana, tetap jaga kesehatanmu 😠<br>Nda ush trllu diet nti sakit😡😡<br>Mf klo sering ajakin begadang ☹️☹️<br>Ehm..semoga kalian selalu berbahagia yah...<br>|Ciaoo mumutt..jangan lupa bahagia🤩🤩|.
1689334860549|Haiii mumutt 🤗😚|||Jawabb dengan jujur yah pertanyaan ini|Oke|Males|Ahahaha 😋😋|Ingat harus jawab jujur yah☺☺|Okeee yukk mulai 😎😎|Pertanyaannya simple aja yah 😅😅😅|Mumutt ada kangen aku ga sekarang?🙄🙄hrus jujur|||Hihih hrus jawab kangen 😋😋 kan tombol satunya ga difungsikan dari awal 😅😅|Apapun itu.. aku selalu rindu ngbrol dgn mu..hehe|Terakhir muttt hihih😅😅<br>Makasihhh yah untuk waktunya...sesibuk apapun dsana, tetap jaga kesehatanmu 😠<br>Nda ush trllu diet nti sakit😡😡<br>Mf klo sering ajakin begadang ☹️☹️<br>Ehm..semoga kalian selalu berbahagia yah...<br>|Ciaoo mumutt..jangan lupa bahagia🤩🤩|.
1689335137658||||||||||||||||||.
1689336945844|Hai Rio||||||||||||||||Lopyuuuu💗💗💗|.
1689337360055||||||||||||||||||.
1689337722736|||||||||||||||||Lopyuuuu💗💗💗|.
1689338540694|Asalamualaikum aca hii😊|Saya ada sesuatu ni😆||Aca suka gak sama saya 🙃|Suka||Yeahh, saya juga suka aca walaupun saya agak cuek hii|Seberapa suka aca sama saya 🙃||Makasih y aca sudah suka saya😄😆|Sekarang aca kangen gak sama saya😆|Iya hii||Hm... Saya juga kangen kok 😆😆😂|😌😌😌😌|Terakhir deh 😄😌jika menjaga Hafalan Al-Qur'an itu Harus Muroja'ah,Maka menjaga Kamu itu cukup satu yuk kita nikah||.
1689338945843||||||||||||||||||.
1689339172902|Hay Aulia ganteng! |||||||||||||||||.
1689339833271|Hayyy Sayangku Debora!|||||||||||||||||.
1689340155510||||||||||||||||||.
1689341149711|||||Sayang banget |Sayang||||||Kangen banget|Enngak|||||.
1689341257037||||Jangan marah terus |Iya||Klo kmu mrh ku sedih|Soal nya kamu mrh serem|Harus lembut ke pacar|Gabaik marahin cewe nya yg lemot|Maafin aku selalu buat kamu kesel|Iya||Hm.. nyebelin ya|||Love you bby|.
1689341640003||||||||||||||||||.
1689341746298|scroll ke bawah iya 🤭|scroll ke bawah iya🤭|scroll ke bawah iya |kamu mau jadi pacar aku 🥰|mau |engak|kamu sayangg sama aku 🥰|kamu sehat |kamu sudah makan |jangan telak makan iya cantik|mama kamu juga sehat cantik |sehat |enggak|sebenarnya aku sayang sama kamu |i Levo yu 🥰🥰|i Levo yu ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤||.
1689342957075||||||||||||||||||.
1689343046600|Hay mbak ayu cantikkk💟💟💟💟|||||||||||||||Terakhir deh,mbak ayu jangan pergi ya aku sayangg banget sama kamu maaf ya kalo aku sering bikin kamu marah dan aku suka jaill maaf ya tapi sebenarnya kamu adalah kesayangankuuu 🙈❤️❤️❤️❤️❤️❤️❤️❤️❤️||.
1689343387844|Teruntuk manda cntiknya indraaa|Indra ada Sesuatu nih |scroll kebawah dluu ya uuuu|indra mau stop bilang diri kamu ga cantik ya?|iyaa indra gantengnya manda |GA|nahh gituu dong, jangn bilang diri kmu jelek ya kmu tau lagu sempurna? yang ngalahin intro lagu sempurna itu kmu manda|mau nanyaa , bagi kamu indra seberapa effort?|salting banyakk akuu wkwk , makasih ya udh nerima indraa jadi rumah kmu|indraaa janji dan buktiin ke kmu lewat perlakuannya indraa terhadap kamu |sekarang aku nanyaa ke kmu , kmu bersyukur ga ngenal indraa?|bersyukur banget akuu , love uu|y bersyukur|hehe makasih udh bersyukurr kenal indraaa , indraa jauh lebih bersyukur manda dateng di hidup indraa , makasih banget yaa bidadari|indraa cuman mau bilang ke kamuu  bahwa indra selalu sembuhin luka kamu|haii ni putu resa amanda putri yang sangat spesiall di malam hari ini , aku beruntungg bisa kenal kmuu , aku sangat menyangimuu dan sangt berterimakasih ke kmu , aku bakalann slaluu tepatin janji janji ku agar luka dan trauma kmu sembuh , aku bakalan selalu menunggu kmu dimanapun kmu berada , aku bakalan jadiin kmu ratu seperti ibukku dan slalu mendampingi kmuu dmn pun bberada , kita harus sama sma bersama ya , aku gamau kmu pergii manda putrii , aku takutt kehilangan lagi , semogaaa kita ga akan terpisah dan asing ya|Aku selalu ada dihati kmu kalau kmu kangen aku , ketuk hati kmu pasti ada aku wkwk|.
1689344377107||||||||||||||||||.
1689345144330||||||||||||||||||.
1689345219923|Halo mantan|||||||||||||||||.
1689344612223|Hai!!!! Ganteng ya Sinta ❤️❤️❤️|Aku mau tanya nihh🤗🤗|Scroll Sampek bawa ya🥰🥰|Kamu sayang ga sama aku 🤗❤️|Sayang |Eggak|Yeyyi aku juga sayang banget sama Riski |Sebenarya sayang nihh 🤗🥰||Makasi sudah sayang sama aku ❤️|Sekarang kamu kangen ga sama aku?✨|Kangen |Engga |Aku juga kangen sama kamu 🤗❤️|Oh ya !!! Agak munduran ganteng ya kelewatan ❤️❤️|||.
1689345905766|||||||||||||||I need you 🥺|Mungkin kita uda bukan siapa-siapa lagi , tapi kalau kamu butuh aku datang aja ke aku tapi klo engga juga gppa.. dan maaf kalau aku masih kaya gini ke kamu , masih ribetin kmu dan buat kmu terganggu 🥹||.
1689345435583|Hallo Naisa🤗|||Semangat ga hari ini sayang?|Semangat||Sipp deh harus tetep semangat yaa.. Pokoknya harus.. Kalok mau ngeluh ke aku titik.|Eh boleh engga sii aku berharap sama naisa🐱🙊||Makasih yaa karna udah di bolehin🤗|pengen minta pap boleh ga yaa?😃😃😇|Boleh||Hmm makasihh karna udah di boleh in yaa🤗🤗|Satuan berat, satuan gaya, satuan kecepatan|Jangan lupa pap nya di tunggu cantik😍||.
1689346601642||||||||||||||||||.
1689339774231|Haii tomelll|Fitri ada sesuatu><|Scroll sampe habis yaa😆|Kmuuu sayang tidaa sm bocil?😆💙|Sayang|Engga|Yeayyy!! Bocil jugaa sygg bbgttt sm kmuuu! |Berapa persen nihh syg nyaa😆😆|Hihii|Maciii yaaa udh sygg sm bocill|Sekarang kmu kngennn tidaa sm bocil? |Kangen|Engga|Hm.. Fitri kngennnn bngttt🥺|Ilopyouuu bayiiik😆💗|Hmm terakhir deh,, pesan fitri buat kmuuuu. Jaga kesehatan, jaga sholat na, jngn suka telat mamm, rokok nya di kurangin yaa gnteng. Jngn sering pulang tengah malam OTHEYYYYY ❤❤❤..... FITRIII CAYANG KMUUUU SM FITRI TERUSSS YAAAA GNTENG 😆💙|Jngn lupa balas pake pesan watsap 😆|.
1689346665057||||||||||||||||||.
1689346883585||||||||||||||||||.
1689346188546||Langsung aja pada intinya||Seberapa besar rasa sayang kamu kepada aku|Gak ada|Besar banget|I love you❤|I don't know why I fell in love with you|I don't know why this affection is getting bigger day by day||Mau gak jadi pacar aku|Mau||sorry but I can't take this anymore|I don't want you to belong to someone else anymore|being with you again is a dream that may never come true😇||.
1689346610888|Hay ayangg aku aisyah |Langsung aja pada intinya||Kamu hari ini ultah kah? |Iyya|Engga|Ciee ayangg akuu udh umur 22 tahun|Semoga ayangg sehat selalu, dan panjang umur|Apapun terjadi aku sayangg kamu|I love you siti aisyah anwar|Ayangg aku mau kado kah? |Mau||Hm... Ayangg mau kado apa 😘|I love you siti aisyah anwar|Terakhir deh 🌹~Selamat ulang tahun penyejuk hati dikala gelisahku, semoga ALLAH SWT selalu memberikan anugerah-Nya kepada dirimu sehingga selamanya kau mendapatkan kebahagiaan di setiap hari-harimu. Semoga kita selalu bersama dalam satu cinta yang utuh.|I love you aisyah anwar|.
1689347182001|Hay sayang ku Hasya |Aku mau tanya sesuatu deh|Coba scroll ke bawah|Kamu kangen gk sama aku ?|Kangen |Engga|Aku kangen kamu setiap saat |Seberapa kangen nih ||Aku juga kangen kamu 😘🥰|Mau telpon gk |Mau ||Yaudah ayo kamu telpon aku ||Mau tau gk bedanya kamu sama senja gk ada bedanya si sama sama indah tapi kalo senja di sore hari aja kalo kamu setiap saat b|I LOVE YOU 😘🥰🧡🥰😍❤️♥️💛💚💙💜🤎🖤🤍💘🧡❤️💝💖💗💓💞💕❣️ |.
1689333324768|Hlo|Emm|Ggg|Ghyh|||Jbbvb|Cghvbj|Vxghjj|Hvc bjj|Xxryjb nn|||Jvghvv|N bbvbb|GCG bnnb|Hvvbbbbj|.
1689347290350|Hayy Faizar Adha Ritonga|Adek ada pertanyaan nihh😜||Ay Sayang gak sama adek|||Yeayy😘 adek juga sayang abng|||Makasih udah sayang sama adek🤗|Sekarang abang kangen gak sama adek?|||Sama loh..adek pun kangen 😁|||Jangan lupa balas ya ganteng😘|.
1689347889484|haii Krisna sayangnya aku |||||||||||||||||.
1689348081317|||||||Yeayy, aku jugaa sayang bangett sama nasya hendrika|||||||||||.
1689348328400|Hay Friska shahwa nabila|||||||||||||||||.
1689348493258||||||||||||||||||.
1689348905981||||Kita pacaran ngkk??? |Pcran||Kita benaran pcran? |Seberapa kmu menyukai aku||Makasih udh menyukai aku||||||||.
1689348847821||||Kita pacaran ngkk??? |Pcran||Kita benaran pcran? |Seberapa kmu menyukai aku||Makasih udh menyukai aku||||||||.
1689349349081|Hii fay|Aku mau tanya sesuatu deh|Coba scroll ke bawah|Kamu Sayang ga sama aku? 🤭🖤|Sayang|Engga||||||||||||.
1689349924663|Hay sayangku!|Aku mau tanya sesuatu deh|Coba scroll ke bawah|Bunga sayang ga sama abang? 🤭🖤|Sayang|Engga|Yeayy! Abang juga sayang banget tau sama sayang |||Makasih udah sayang sama abang yaa|Sekarang bunga kangen gk sama abang ?|||Abang juga kangen banget banget banget sama bunga||||.
1689350364282||||||||||||||||||.
1689351148611||||||||||||||||||.
1689351550961|HAIII PUTIII🥰|||||||||TIMAKASIII SUDAA SAYANG SAMA ATUUUU|||||I LOVE YOUU PUTIIII🤍💞❤️💞|maaffff yaaa by akuu tidaa bisa temenin kamu boboo, selamat tidurrr sayang timakasii yaaa udaaa mau jawab pertanyaan random yang sudaaa aku buatt mimpi indahh sayang, ohh iyaaa jangan lupa besok pagi sarapan duluu awas aja klo ga sarapan terus sakit liat aja nanti😠, SEMANGATTT SAYANG JALANIN PRA MPLS BESOK🤍💞💞❤️💞❤️💞|GOOD NIGHT PUTIII KECIII, DADAAHHHH SAYANGGGG........|.
1689352568038|Hai Dila |||||Enjek||||||Kerrong|Enjek||||Cek kaloppa,en beles ka tang wa ok|.
1689352500589||Aku Mau Ngomong,Soalny Ga Brini Blg Scr Lngsng|Scroll Kebawah iyaa|Kamu Suka Ga Sama Aku|Harus Suka|←Klik Itu Aj|Yeayy!!Aku Juga Suka Sm Kmu|Seberapa Suka Kmu Sm Aku?|Thanks ya|Makasih udah kasih aku kesempatan buat miliki kamu|Kamu Kangen Ga Sama Aku|Kangen kali|←Hrs Yg Ini||I love you dear❤️|Mencintaimu Serupa Air Laut.Pasang Surut Akan Selalu Ada,Namun Air Laut Tak Akan Berubahh....Iyahhh|Jangan lupa ya....🥰|.
1689353787693|Halo Masa Depankuu ><|Aku Mau Ngomong Sesuatu Nih|Scroll Kebawah Yaa|Kamu Sayang Ga Sama Aku? 👉🏻👈🏻|||||||Sekarang Kamu Kangen Nggak Sama Aku? 🤔||||Love You 💕|||.
1689353614174|Hy bg |||Happy birthday ya bg 🎉🎉🎉🎊||||||||||||||.
1689353914580|Hey mou|Aku mau nanya sesuatu boleh gk 😂😂||Kamu lagi apa|Jawab|Engga|Semnagat yeah |||||||||||.
1689354185694||||||||||||||||||.
1689354894366||||||||||||||||||.
1689354670140|Haii Tiara Syahfitrah!!|Abang punya sesuatu ☺️|Pijit tanda panah nya iya|Sayang ga sama Abang |Sayang|Engga|Ehmm,, Abang juga sayang banget sama yara|Seberapa sayang ini|Yeayyy ✨✨|Makasih udah sayang sama abang|Kangen ga sama Abang ?|Kangen|Engga|Hmm,, Abang jug kangen banget sama yara|I love you so much 🥰🥰 |terakhir deh ini ☺️  mencintaimu sama kaya air laut, ada pasang dan surut nya,, tapi Yara harus tau air laut ga pernah berubah rasa ❤️||.
1689354535874|Hai!... yusuf ayuliawan prihantoro|Bener kan...|Scroll ke bawa. 🤫Bahaya...|Gimana kabar hari ini...|Alhamdulilah baik.|Sangat baik.|Semoga makin baik ya😀.|Gimana usahanya...|Alhamdulillah lancar...|Semoga sukses selalu, dan lancar lancar terus usahanya...|Ada waktu free kaga...|Free banget|Selalu free|Yeyeeeee waktunya free.|Makasih ya...|Tetapi orang yang bersabar dan memaafkan, sesungguhnya (perbuatan) yang demikian itu termasuk hal-hal yang diutamakan.” – (QS Asy-Syuura: 43)<br><br>Maksud saya hanya mau bilang maaf ya, kalo ada kata atau perbuatan yang tidak sesuai. <br>🙏Mohon maaf atas kehilafan saya. Dan terimakasih sudah menjadi bagian sejarah selama 3th di tanah rantau. Makasih dan terimakasih banyak....|Tetap semangat usahanya, dan tetap menjadi motifator.|.
1689355553762||||||||||||||||||.
1689355101366|Selamat Pagi sayang |🐣 Oktavia Elen Safitri🐣|Scroll ke bawah ay|Kamu sayang gak sama aku? 🐣|Sayang banget||Huaaaa sama aku juga💞🤣|Tombol nya yang kanan nyebelin ya ay? Seberapa nyebelin ya? |Hhhhhh🤣|Sama kayak kamu nyebelin nya tombol itu 😭🤣|Cukup aku ya sayang cowo utama kamu 💓gaboleh bercabang 🤣|Iya sayangku☺ |Biarin 😒|Hahaha tombol nya yang kanan error🤣|Flatten 💝💞|Terakhir deh ay🤭<br>Kamu jangan pergi ya sayangku... ☺<br>Aku bener² tulus mencintaimu<br>Apa adanya dan kamu yang terakhir buatku ay... Ga Mau Ada lagi. <br>Aku ga bakal ninggalin kamu demi cewe lain janji.. ✌meskipun itu lebih Dari kamu<br><br>Semoga kamu bisa bahagia bersamaku kelak nanti... Aminn<br><br>I'M ALWAYS SUPPORT YOU! ✨<br>I LOVE YOU 💞💝💖 elen(bocil ml) ||.
1689356476459|||||Sayang|||||||Kangen||||||.
1689358447971||||||||||||||||||.
1689358381648|Hallo Cantiknya Aku😘|||||||||||||||Oiyaaa HappyBirthday sayangnya aku🥳semoga di ultah kmu ini||.
1689358904414|Hallo Cantiknya Aku😘|||||||||||||||Oiyaaa HappyBirthday sayangnya aku🥳semoga di ultah kmu ini||.
1689358881181|Pesan dari nagi|||Rissks aku syg sama kamu kamu mau menerima |Mau|Enggak ||67%|||Aku juga sayang sama kamu |Kangen||Iya|Love u tu|||.
1689358974755||||Syg|Sayang|||67%||Ya|Kangen|Kangen||Ya|Love u tu||Aku masi bingung|.
1689361216069|selamat pagi by aku:)|||||||||||||||jangan lupa sarapan paginya ya by,jaga kesehatannya by,kamu harus sehat terus,pokok nya gak boleh sakit okey by hehe|kalok udah beres jangan lupa kirim pap ke aku yah hah,okey by...love you by|.
1689359821453||||||||||||||||||.
1689360492315|Hai zevana sayang| |||||||||||||Love you zevana♥️♥️♥️|||.
1689361238614||||||||||||||||||.
1689362415261|Assalamualaikum, |Ada sesuatu |Scroll kebawah cok|Gasken mabar epep🗿|Boleh boleh|Kagak |Yo telpon |Yo on mic diepep|Yaudah, telpon |On mic?, Ok|Sekarang, log in|Yo|Boleh boleh ya|Dah ditunggu diepep cuk|Invite invite gasken bro|Dah ya|Assalamualaikum |.
1689362609303|Hlo sayank||||||Aku jugak sayang sama kamu||Yeyyy||Kamu kangen gk sama aku|Iya|Tidak|Aku jugak kangen sma kamu||||.
1689363135504||mabar yuk kamu🤬🤬🤬||berani gaaaak🧐🧐🧐|berani||kalo berani sini loby😎😎😎|seberapa kuat mental mu|pasti takut😒😒😒|terimah kasi udah mau mabar denganku|nanti main lagi yaaa|iya|tidak|aku nanti online kok|sampai jumpa|terak hir deeh karna aku mau balik pondok<br><br><br><br><br>salam kenal :FERDY||.
1689363193548|halo sayang✨|qidisss mau ngomong nichh 🤭|scroll kebawah yaa sayang🤭|bocill sayanggg ngga sama qidiss|sayang|engga|yeayy! qidiss juga sayang amaa bocill❤️❤️🫶|berapa persen nih?😁|kyaaaaa🥰🥰|maaccii udaa sayanggg qidisss ❤️❤️🥰🥰🥰|sekarang sayang kangen ngga amaa qidiss 😆❤️|kangen|engga|hmmm... sayangg qidiss jugaa kangen amaa sayangg🥰🥰🫶🫶❤️|I LOVE YOUU SAYANGG ✨🫶|ikan hiu <br> <br>Makan tomat<br><br>ay love you so much🫶❤️🥰🥰😍<br>|jangan lupa bales wa sayanggg😍❤️❤️🫶|.
1689367939062||||||||||||||||||.
1689368884715|||||||||||||||I LOVE YOU ULA<3|Trakhir deh😅😚<br>terimakasih telah memilihku,meskipun banyak orang yang ingin memilikimu||.
1689371000530|Hay bro!|Kakak ada sesuatu nih🤭|Scroll kebawah ya|Uwes mangan opo durung cok|Uwes|Durung|Ohh yowes Podo berarti |Seberapa luwe kamu|Ohh iyo|Luwe tenan|Sak iki kwe arep mangan Karo opo|Sego|Nasi|Ohh iyo²|Yowes |Mangan seng akeh cok,🗿|Jangan lupa balas ke watsapp aku ya|.
1689337752992||||||Engga|||||||Engga|||||.
1689373875547||||||||||||||||||.
1689374200877|Heyy kamu..iya kamu kesayangan aku||||||Yeayy..aku juga sayang banget sama kamu||||Sekarang kamu kangen aku gak?||||I love you sugiyem💞✨|||.
1689375827716||||||||||||||||||.
1689349969118||||||||||||||||||.
1689377772915|𝑯𝒂𝒊 𝒂𝒘𝒂𝒌😆|𝑨𝒘𝒂𝒌 𝒔𝒚 𝒏𝒌 𝒄𝒂𝒌𝒂𝒑 𝒏𝒊 ☺|𝑻𝒆𝒏𝒈𝒐𝒌 𝒌𝒕 𝒃𝒂𝒘𝒂𝒉 🤭|𝑨𝒘𝒂𝒌 𝒔𝒂𝒚𝒂𝒏𝒈 𝒕𝒌 𝒅𝒆𝒌𝒂𝒕 𝒔𝒂𝒚𝒂|𝑺𝒚𝒈 𝒕𝒌☺|𝑨𝒕𝒂𝒖 𝒕𝒌😔|𝒀𝒆𝒚 𝒔𝒚 𝒋𝒈𝒌 𝒔𝒚𝒈 𝒌𝒕 𝒂𝒘𝒂𝒌 🤭|𝑩𝒆𝒓𝒂𝒑𝒂𝒉 𝒔𝒚𝒈 𝒂𝒘𝒂𝒌 𝒌𝒕 𝒔𝒚|𝒀𝒆𝒚🤗|𝑻𝒒 𝒔𝒃𝒃 𝒔𝒚𝒈 𝒌𝒕 𝒔𝒚 𝒕𝒂𝒖 𝒎𝒖𝒂𝒂𝒉 😝❤|𝑺𝒆𝒌𝒂𝒓𝒂𝒏𝒈 𝒂𝒘𝒂𝒌 𝒓𝒊𝒏𝒅𝒖 𝒕𝒌 𝒌𝒕 𝒔𝒚? |𝒀𝒆|𝑻𝒌|𝒀𝒆𝒚 𝒔𝒚 𝒑𝒖𝒏 𝒓𝒊𝒏𝒅𝒖 𝒌𝒕 awak💫|𝑰 𝒍𝒐𝒗𝒆 𝒚𝒐𝒖 𝒉𝒆𝒉𝒆𝒉𝒆|𝑻𝒒 𝒔𝒃𝒃 𝒔𝒚𝒈 𝒌𝒕 𝒔𝒚 𝒅𝒂𝒏 𝒓𝒊𝒏𝒅𝒖 𝒌𝒕 𝒔𝒚 𝒅𝒂𝒏 𝒋𝒂𝒅𝒊 𝒂𝒘𝒆𝒌 sy❤❤🤗,,,𝒔𝒚 𝒑𝒖𝒏 𝒔𝒚𝒈 𝒌𝒕 𝒂𝒘𝒂𝒌 𝒓𝒊𝒏𝒅𝒖 𝒌𝒕 𝒂𝒘𝒂𝒌 𝒔𝒚𝒈 𝒌𝒕 𝒂𝒘𝒂𝒌  𝒎𝒖𝒂𝒂𝒉 🤪🤪🤪❤|Jangan lupah balas tau, Hehe heh bye ❤|.
1689380047312|Heyy ayu|||||||||||||||||.
1689383195074|Haii bibii❤️|Aku ada sesuatu nih|Scroll ke bawah ya|Bibii sayang ga sama aku?😤|Sayang|Engga|Aku juga sayang bgt ama bucil🥰|Seberapa sayang bibii ke aku?|😙|Makasii ya cantiku❤️|Bibii kangen ga sama aku|Kangen|Engga|Tunggu aku ya sayang, aku pasti bakal nikahin kamu 😘🌹|I LOPYUUU INTAN AYU|Terakhir deh, meskipun kita LDR kita pasti bisa lewatin ini semua kok,<br>Meskipun banyak cowo diluar sana yg lebih dari aku. Aku mau kamu tetep setia ama aku ya bii😚<br>Awas aja nakal aku cubit puting kamu🤏❤️🌹|Jangan suka ngilang!|.
1689383561477|Haii bibii❤️|Aku ada sesuatu nih|Scroll ke bawah ya|Bibii sayang ga sama aku?😤|sayang bgt|Engga|Aku juga sayang bgt ama bucil🥰|Seberapa sayang bibii ke aku?|😙|Makasii ya cantiku❤️|Bibii kangen ga sama aku|Kangen|Engga|Tunggu aku ya sayang, aku pasti bakal nikahin kamu 😘🌹|I LOPYUUU INTAN AYU|Terakhir deh, meskipun kita LDR kita pasti bisa lewatin ini semua kok,<br>Meskipun banyak cowo diluar sana yg lebih dari aku. Aku mau kamu tetep setia ama aku ya bii😚<br>Awas aja nakal aku cubit puting kamu🤏❤️🌹|Jangan suka ngilang!|.
1689383763929|||Liatin ya|||||||||||||||.
1689383976935|Hay Kamu Adinda Salsabila Devina |||||||||||||||Terakhir nih kamu jan pernah bosen ama aku yah:) maaf kalo sikap aku yg selalu minta di perhatiin ama kamu:) maaf sikap aku yg selalu cemburuan kayak Anak kecil ini😊 aku sayang banget ama kamu soal nya♡||.
1689384209158||||||||||||||||||.
1689385314649||||||||||||||||||.
1689389895404||||||||||||||||||.
1689392366912|Hei buat kamu|||||||||||||||||.
1689392820383|Hai nia|||||||||||||||||.
1689393038439||||Kamu masih inget utang kamu GK. setan 😈|Inget ||Yeyy! Kalo GK bayar ati ati bokke setahun|Utangnya berapa ni yang kau ingat|Perasaan lebih dari 100k deh|Makasih udh mau ngembaliin cepet, kalo GK. Gk bakal ku utangin lagi kau setan|Sekarang kamu pilih mau bayar pake apa|Kontan|Ngeteng|Aku berharap kontan|Tau diri, lah setan|Kalo lu GK punya niatan buat balikin uang utang mending GK ush utang deh. Udah tau hidup lu sulit ko malah di tambah sulit chuaksss||.
1689394168471||||||||||||||||||.
